order_id,order_date,ship_date,ship_mode,customer_id,sales_rep,location_id,product_id,sales,quantity,discount,profit,customer_name,segment,product_name,category,sub_category,sales_team,sales_team_manager,city,state,postal_code,region
CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,Organic,"98198,Des Moines",OFF-EN-10003567,65.94,3.0,0.0,30.99,Becky Martin,Consumer,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,Organic,Organic,Des Moines,Washington,98198.0,West
CA-2017-147550,2017-12-04,2017-12-05,First Class,KE-16420,Jessica Smith,"19134,Philadelphia",FUR-FU-10001918,11.35,3.0,0.2,2.7,Katrina Edelman,Corporate,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,Delta,Britanny Bold,Philadelphia,Pennsylvania,19134.0,East
CA-2015-136105,2015-06-12,2015-06-16,Standard Class,SZ-20035,Organic,"47201,Columbus",OFF-ST-10002444,24.56,2.0,0.0,6.88,Sam Zeldin,Home Office,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,Organic,Organic,Columbus,Indiana,47201.0,Central
CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Organic,"65807,Springfield",OFF-EN-10003286,16.56,2.0,0.0,7.78,Mick Brown,Consumer,Staple envelope,Office Supplies,Envelopes,Organic,Organic,Springfield,Missouri,65807.0,Central
CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Organic,"65807,Springfield",TEC-AC-10000109,279.95,5.0,0.0,67.19,Mick Brown,Consumer,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Organic,Organic,Springfield,Missouri,65807.0,Central
CA-2014-136336,2014-04-21,2014-04-26,Standard Class,DB-13555,Jimmy Grey,"42420,Henderson",OFF-ST-10002574,828.84,6.0,0.0,0.0,Dorothy Badders,Corporate,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,Charlie,Alisha Cordwell,Henderson,Kentucky,42420.0,South
US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,Organic,"44107,Lakewood",OFF-BI-10000773,7.22,3.0,0.7,-5.53,Christy Brittain,Consumer,Insertable Tab Post Binder Dividers,Office Supplies,Binders,Organic,Organic,Lakewood,Ohio,44107.0,East
US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,Organic,"44107,Lakewood",OFF-SU-10004661,27.2,4.0,0.2,2.04,Christy Brittain,Consumer,Acme Titanium Bonded Scissors,Office Supplies,Supplies,Organic,Organic,Lakewood,Ohio,44107.0,East
US-2014-124625,2014-11-03,2014-11-07,Standard Class,SP-20650,Thompson Crawford,"68104,Omaha",TEC-AC-10003280,89.97,3.0,0.0,18.89,Stephanie Phelps,Corporate,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Alfa,James Goodwill,Omaha,Nebraska,68104.0,Central
CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,Organic,"42420,Henderson",FUR-FU-10003773,318.08,4.0,0.0,34.99,Giulietta Weimer,Consumer,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,Organic,Organic,Henderson,Kentucky,42420.0,South
CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,Organic,"42420,Henderson",OFF-BI-10002412,5.8,1.0,0.0,2.61,Giulietta Weimer,Consumer,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,Organic,Organic,Henderson,Kentucky,42420.0,South
CA-2017-166898,2017-09-11,2017-09-13,Second Class,KH-16630,Mary Gerrard,"92704,Santa Ana",TEC-PH-10002564,143.95,6.0,0.2,17.99,Ken Heidel,Corporate,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,Delta,Britanny Bold,Santa Ana,California,92704.0,West
CA-2017-166898,2017-09-11,2017-09-13,Second Class,KH-16630,Jessica Smith,"92704,Santa Ana",OFF-PA-10002262,19.44,3.0,0.0,9.33,Ken Heidel,Corporate,Xerox 192,Office Supplies,Paper,Delta,Britanny Bold,Santa Ana,California,92704.0,West
CA-2017-169005,2017-11-02,2017-11-06,Standard Class,BG-11035,Organic,"22153,Springfield",OFF-AR-10000246,5.56,2.0,0.0,1.45,Barry Gonzalez,Consumer,Newell 318,Office Supplies,Art,Organic,Organic,Springfield,Virginia,22153.0,South
CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,Anne Wu,"23434,Suffolk",OFF-ST-10002554,146.73,3.0,0.0,2.93,Lori Olson,Corporate,Tennsco Industrial Shelving,Office Supplies,Storage,Delta,Britanny Bold,Suffolk,Virginia,23434.0,South
CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,Steve Pepple,"23434,Suffolk",OFF-PA-10002751,29.9,5.0,0.0,13.46,Lori Olson,Corporate,Xerox 1920,Office Supplies,Paper,Bravo,Tracy Banks,Suffolk,Virginia,23434.0,South
CA-2016-126102,2016-09-10,2016-09-12,Second Class,DV-13465,Organic,"90049,Los Angeles",OFF-BI-10004318,276.78,2.0,0.2,89.95,Dianna Vittorini,Consumer,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Organic,Organic,Los Angeles,California,90049.0,West
CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,Erica Jones,"77041,Houston",OFF-AP-10001564,93.03,2.0,0.8,-251.19,Lisa Ryan,Corporate,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,Alfa,James Goodwill,Houston,Texas,77041.0,Central
CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,Jimmy Grey,"77041,Houston",FUR-CH-10000513,454.97,5.0,0.3,-136.49,Lisa Ryan,Corporate,High-Back Leather Manager's Chair,Furniture,Chairs,Charlie,Alisha Cordwell,Houston,Texas,77041.0,Central
CA-2015-150308,2015-12-15,2015-12-20,Standard Class,RR-19525,Morris Garcia,"27511,Cary",TEC-PH-10001433,246.17,3.0,0.2,21.54,Rick Reed,Corporate,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,Bravo,Tracy Banks,Cary,North Carolina,27511.0,South
CA-2016-131093,2016-09-17,2016-09-20,Second Class,TS-21610,Organic,"45503,Springfield",OFF-ST-10002790,295.4,5.0,0.2,-62.77,Troy Staebel,Consumer,Safco Industrial Shelving,Office Supplies,Storage,Organic,Organic,Springfield,Ohio,45503.0,East
US-2017-148831,2017-10-13,2017-10-15,First Class,AH-10210,Organic,"40214,Louisville",OFF-ST-10002974,348.56,8.0,0.0,104.57,Alan Hwang,Consumer,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,Organic,Organic,Louisville,Kentucky,40214.0,South
CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,Daniel Gates,"45373,Troy",OFF-PA-10003177,15.55,3.0,0.2,5.44,Dorothy Wardle,Corporate,Xerox 1999,Office Supplies,Paper,Charlie,Alisha Cordwell,Troy,Ohio,45373.0,East
CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,Alan Ray,"45373,Troy",FUR-BO-10001918,482.94,6.0,0.5,-376.69,Dorothy Wardle,Corporate,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,Alfa,James Goodwill,Troy,Ohio,45373.0,East
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Organic,"48227,Detroit",TEC-PH-10001299,299.98,2.0,0.0,83.99,Ashley Jarboe,Consumer,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,Organic,Organic,Detroit,Michigan,48227.0,Central
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Organic,"48227,Detroit",OFF-BI-10004224,403.68,6.0,0.0,181.66,Ashley Jarboe,Consumer,Catalog Binders with Expanding Posts,Office Supplies,Binders,Organic,Organic,Detroit,Michigan,48227.0,Central
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Organic,"48227,Detroit",TEC-PH-10001300,41.9,2.0,0.0,11.73,Ashley Jarboe,Consumer,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,Organic,Organic,Detroit,Michigan,48227.0,Central
US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Organic,"48227,Detroit",OFF-LA-10004178,28.91,7.0,0.0,13.3,Ashley Jarboe,Consumer,Avery 491,Office Supplies,Labels,Organic,Organic,Detroit,Michigan,48227.0,Central
US-2014-158365,2014-04-12,2014-04-17,Standard Class,SV-20785,Organic,"47401,Bloomington",OFF-PA-10000289,32.4,5.0,0.0,15.55,Stewart Visinsky,Consumer,Xerox 213,Office Supplies,Paper,Organic,Organic,Bloomington,Indiana,47401.0,Central
CA-2017-152933,2017-10-12,2017-10-16,Standard Class,MG-17650,Organic,"75081,Dallas",TEC-PH-10002085,369.54,7.0,0.2,27.72,Matthew Grinstein,Home Office,Clarity 53712,Technology,Phones,Organic,Organic,Dallas,Texas,75081.0,Central
CA-2017-152933,2017-10-12,2017-10-16,Standard Class,MG-17650,Organic,"75081,Dallas",OFF-PA-10001934,10.37,2.0,0.2,3.76,Matthew Grinstein,Home Office,Xerox 1993,Office Supplies,Paper,Organic,Organic,Dallas,Texas,75081.0,Central
CA-2017-152933,2017-10-12,2017-10-16,Standard Class,MG-17650,Organic,"75081,Dallas",TEC-AC-10003033,791.88,3.0,0.2,128.68,Matthew Grinstein,Home Office,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Organic,Organic,Dallas,Texas,75081.0,Central
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Organic,"77041,Houston",OFF-AR-10001683,23.64,3.0,0.2,5.32,Adrian Barton,Consumer,Lumber Crayons,Office Supplies,Art,Organic,Organic,Houston,Texas,77041.0,Central
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Organic,"77041,Houston",OFF-ST-10001713,84.78,2.0,0.2,-16.96,Adrian Barton,Consumer,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage,Organic,Organic,Houston,Texas,77041.0,Central
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Organic,"77041,Houston",FUR-FU-10000193,64.96,5.0,0.6,-84.45,Adrian Barton,Consumer,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Organic,Organic,Houston,Texas,77041.0,Central
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Organic,"77041,Houston",OFF-BI-10000474,32.06,10.0,0.8,-51.3,Adrian Barton,Consumer,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Organic,Organic,Houston,Texas,77041.0,Central
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Organic,"77041,Houston",OFF-ST-10000129,177.65,2.0,0.2,-28.87,Adrian Barton,Consumer,Fellowes Recycled Storage Drawers,Office Supplies,Storage,Organic,Organic,Houston,Texas,77041.0,Central
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Organic,"77041,Houston",TEC-MA-10001016,287.91,3.0,0.4,33.59,Adrian Barton,Consumer,Canon PC170 Desktop Personal Copier,Technology,Machines,Organic,Organic,Houston,Texas,77041.0,Central
CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Sheila Stones,"76117,Haltom City",OFF-SU-10002557,22.37,2.0,0.2,1.68,Muhammed MacIntyre,Corporate,Fiskars Spring-Action Scissors,Office Supplies,Supplies,Delta,Britanny Bold,Haltom City,Texas,76117.0,Central
CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Jessica Smith,"76117,Haltom City",OFF-PA-10002160,32.37,7.0,0.2,11.73,Muhammed MacIntyre,Corporate,Xerox 1978,Office Supplies,Paper,Delta,Britanny Bold,Haltom City,Texas,76117.0,Central
CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,Jimmy Grey,"76117,Haltom City",TEC-AC-10003095,207.98,2.0,0.2,36.4,Muhammed MacIntyre,Corporate,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Charlie,Alisha Cordwell,Haltom City,Texas,76117.0,Central
CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Organic,"23223,Richmond",OFF-EN-10003160,36.4,5.0,0.0,17.47,Michelle Arnett,Home Office,Pastel Pink Envelopes,Office Supplies,Envelopes,Organic,Organic,Richmond,Virginia,23223.0,South
CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Organic,"23223,Richmond",TEC-AC-10001542,22.96,2.0,0.0,4.36,Michelle Arnett,Home Office,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,Organic,Organic,Richmond,Virginia,23223.0,South
CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Organic,"23223,Richmond",OFF-ST-10003641,315.2,4.0,0.0,6.3,Michelle Arnett,Home Office,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,Organic,Organic,Richmond,Virginia,23223.0,South
CA-2014-132010,2014-10-13,2014-10-15,First Class,MA-17995,Organic,"23223,Richmond",OFF-BI-10002432,15.18,3.0,0.0,7.13,Michelle Arnett,Home Office,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,Organic,Organic,Richmond,Virginia,23223.0,South
CA-2016-135461,2016-02-07,2016-02-10,Second Class,EB-13975,Jessica Smith,"90049,Los Angeles",TEC-PH-10004094,623.96,5.0,0.2,39.0,Erica Bern,Corporate,Motorola L703CM,Technology,Phones,Delta,Britanny Bold,Los Angeles,California,90049.0,West
CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Organic,"19140,Philadelphia",TEC-PH-10001817,429.6,2.0,0.4,-93.08,Neola Schneider,Consumer,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Organic,Organic,Philadelphia,Pennsylvania,19140.0,East
CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Organic,"19140,Philadelphia",FUR-FU-10002759,31.97,2.0,0.2,6.39,Neola Schneider,Consumer,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Organic,Organic,Philadelphia,Pennsylvania,19140.0,East
CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Organic,"19140,Philadelphia",FUR-CH-10000309,887.27,3.0,0.3,-63.38,Neola Schneider,Consumer,Global Comet Stacking Arm Chair,Furniture,Chairs,Organic,Organic,Philadelphia,Pennsylvania,19140.0,East
CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Organic,"19140,Philadelphia",OFF-PA-10003673,21.7,4.0,0.2,7.05,Neola Schneider,Consumer,Strathmore Photo Mount Cards,Office Supplies,Paper,Organic,Organic,Philadelphia,Pennsylvania,19140.0,East
US-2016-155971,2016-06-06,2016-06-12,Standard Class,RB-19795,Organic,"90036,Los Angeles",OFF-LA-10000452,22.05,7.0,0.0,10.58,Ross Baird,Home Office,Avery 488,Office Supplies,Labels,Organic,Organic,Los Angeles,California,90036.0,West
US-2016-155971,2016-06-06,2016-06-12,Standard Class,RB-19795,Organic,"90036,Los Angeles",OFF-PA-10000210,99.9,5.0,0.0,46.95,Ross Baird,Home Office,Xerox Blank Computer Paper,Office Supplies,Paper,Organic,Organic,Los Angeles,California,90036.0,West
CA-2017-122007,2017-03-18,2017-03-20,Second Class,JK-15325,Jimmy Grey,"90032,Los Angeles",OFF-AP-10000358,90.86,7.0,0.0,26.35,Jason Klamczynski,Corporate,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,Charlie,Alisha Cordwell,Los Angeles,California,90032.0,West
CA-2017-162250,2017-11-24,2017-11-24,Same Day,PR-18880,Organic,"94109,San Francisco",OFF-PA-10002137,7.78,1.0,0.0,3.5,Patrick Ryan,Consumer,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,Organic,Organic,San Francisco,California,94109.0,West
US-2016-158288,2016-11-26,2016-11-28,Second Class,EH-13945,Organic,"19120,Philadelphia",OFF-BI-10003364,78.76,9.0,0.7,-57.76,Eric Hoffmann,Consumer,Binding Machine Supplies,Office Supplies,Binders,Organic,Organic,Philadelphia,Pennsylvania,19120.0,East
CA-2016-128916,2016-08-18,2016-08-20,Second Class,MA-17560,Organic,"77070,Houston",FUR-FU-10001940,9.55,3.0,0.6,-3.82,Matt Abelman,Home Office,Staple-based wall hangings,Furniture,Furnishings,Organic,Organic,Houston,Texas,77070.0,Central
CA-2016-128916,2016-08-18,2016-08-20,Second Class,MA-17560,Organic,"77070,Houston",FUR-FU-10000320,5.34,4.0,0.6,-2.14,Matt Abelman,Home Office,OIC Stacking Trays,Furniture,Furnishings,Organic,Organic,Houston,Texas,77070.0,Central
CA-2015-157028,2015-11-28,2015-12-03,Standard Class,MA-17995,Organic,"88001,Las Cruces",OFF-AR-10004441,8.28,2.0,0.0,3.48,Michelle Arnett,Home Office,BIC Brite Liner Highlighters,Office Supplies,Art,Organic,Organic,Las Cruces,New Mexico,88001.0,West
CA-2017-112473,2017-05-25,2017-06-01,Standard Class,JL-15505,Organic,"77070,Houston",OFF-ST-10002182,50.14,3.0,0.2,-11.28,Jeremy Lonsdale,Consumer,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,Organic,Organic,Houston,Texas,77070.0,Central
US-2017-147655,2017-09-04,2017-09-05,First Class,AS-10045,Abigail Thompson,"97756,Redmond",OFF-BI-10002931,88.07,7.0,0.7,-58.72,Aaron Smayling,Corporate,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,Bravo,Tracy Banks,Redmond,Oregon,97756.0,West
CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,Organic,"44105,Cleveland",FUR-BO-10004357,301.47,3.0,0.5,-241.18,Dan Campbell,Consumer,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,Organic,Organic,Cleveland,Ohio,44105.0,East
CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,Organic,"44105,Cleveland",OFF-AR-10000475,18.66,2.0,0.2,1.63,Dan Campbell,Consumer,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,Organic,Organic,Cleveland,Ohio,44105.0,East
CA-2017-100055,2017-05-28,2017-06-01,Standard Class,MD-17860,Jessica Smith,"20707,Laurel",FUR-FU-10001473,27.46,2.0,0.0,9.89,Michael Dominguez,Corporate,DAX Wood Document Frame,Furniture,Furnishings,Delta,Britanny Bold,Laurel,Maryland,20707.0,East
CA-2017-100055,2017-05-28,2017-06-01,Standard Class,MD-17860,Steve Pepple,"20707,Laurel",OFF-AP-10001469,125.13,3.0,0.0,36.29,Michael Dominguez,Corporate,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,Bravo,Tracy Banks,Laurel,Maryland,20707.0,East
CA-2015-157805,2015-08-31,2015-09-04,Standard Class,RH-19510,Organic,"92037,San Diego",TEC-PH-10004447,555.96,5.0,0.2,41.7,Rick Huthwaite,Home Office,Toshiba IPT2010-SD IP Telephone,Technology,Phones,Organic,Organic,San Diego,California,92037.0,West
CA-2016-124254,2016-04-12,2016-04-17,Standard Class,TB-21175,Thompson Crawford,"27893,Wilson",OFF-ST-10001469,129.55,3.0,0.2,-22.67,Thomas Boland,Corporate,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,Alfa,James Goodwill,Wilson,North Carolina,27893.0,South
CA-2016-124254,2016-04-12,2016-04-17,Standard Class,TB-21175,Thompson Crawford,"27893,Wilson",OFF-ST-10000060,51.98,1.0,0.2,-5.2,Thomas Boland,Corporate,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,Alfa,James Goodwill,Wilson,North Carolina,27893.0,South
CA-2016-124254,2016-04-12,2016-04-17,Standard Class,TB-21175,Daniel Gates,"27893,Wilson",OFF-PA-10000807,10.27,3.0,0.2,3.47,Thomas Boland,Corporate,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,Charlie,Alisha Cordwell,Wilson,North Carolina,27893.0,South
CA-2014-123400,2014-02-02,2014-02-09,Standard Class,EB-13930,Organic,"33710,Saint Petersburg",OFF-BI-10000666,18.34,2.0,0.7,-12.22,Eric Barreto,Consumer,Surelock Post Binders,Office Supplies,Binders,Organic,Organic,Saint Petersburg,Florida,33710.0,South
CA-2014-123400,2014-02-02,2014-02-09,Standard Class,EB-13930,Organic,"33710,Saint Petersburg",TEC-PH-10002890,180.96,5.0,0.2,13.57,Eric Barreto,Consumer,AT&T 17929 Lendline Telephone,Technology,Phones,Organic,Organic,Saint Petersburg,Florida,33710.0,South
CA-2014-106971,2014-09-02,2014-09-08,Standard Class,BM-11785,Organic,"60089,Buffalo Grove",TEC-AC-10000844,475.94,7.0,0.2,95.19,Bryan Mills,Consumer,Logitech Gaming G510s - Keyboard,Technology,Accessories,Organic,Organic,Buffalo Grove,Illinois,60089.0,Central
CA-2017-123029,2017-09-30,2017-10-02,Second Class,BT-11530,Organic,"90049,Los Angeles",TEC-AC-10002402,159.98,2.0,0.0,47.99,Bradley Talbott,Home Office,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,Organic,Organic,Los Angeles,California,90049.0,West
CA-2016-139409,2016-09-05,2016-09-07,First Class,FW-14395,Sheila Stones,"10011,New York City",TEC-PH-10003988,43.6,4.0,0.0,12.21,Fred Wasserman,Corporate,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Delta,Britanny Bold,New York City,New York,10011.0,East
US-2017-166688,2017-05-20,2017-05-26,Standard Class,RD-19480,Organic,"89115,Las Vegas",OFF-BI-10004040,8.29,2.0,0.2,3.0,Rick Duston,Consumer,Wilson Jones Impact Binders,Office Supplies,Binders,Organic,Organic,Las Vegas,Nevada,89115.0,West
US-2017-166688,2017-05-20,2017-05-26,Standard Class,RD-19480,Organic,"89115,Las Vegas",TEC-PH-10004094,1123.13,9.0,0.2,70.2,Rick Duston,Consumer,Motorola L703CM,Technology,Phones,Organic,Organic,Las Vegas,Nevada,89115.0,West
US-2017-166688,2017-05-20,2017-05-26,Standard Class,RD-19480,Organic,"89115,Las Vegas",OFF-AP-10000358,64.9,5.0,0.0,18.82,Rick Duston,Consumer,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,Organic,Organic,Las Vegas,Nevada,89115.0,West
CA-2015-126970,2015-09-20,2015-09-24,Standard Class,TP-21130,Organic,"60540,Naperville",OFF-BI-10000138,2.81,3.0,0.8,-4.49,Theone Pippenger,Consumer,Acco Translucent Poly Ring Binders,Office Supplies,Binders,Organic,Organic,Naperville,Illinois,60540.0,Central
US-2016-165505,2016-01-23,2016-01-27,Standard Class,CB-12535,Jessica Smith,"05408,Burlington",TEC-AC-10002926,99.98,2.0,0.0,42.99,Claudia Bergmann,Corporate,Logitech Wireless Marathon Mouse M705,Technology,Accessories,Delta,Britanny Bold,Burlington,Vermont,5408.0,East
US-2016-165505,2016-01-23,2016-01-27,Standard Class,CB-12535,Erica Jones,"05408,Burlington",OFF-AR-10003477,8.04,6.0,0.0,2.73,Claudia Bergmann,Corporate,4009 Highlighters,Office Supplies,Art,Alfa,James Goodwill,Burlington,Vermont,5408.0,East
US-2016-165505,2016-01-23,2016-01-27,Standard Class,CB-12535,Sheila Stones,"05408,Burlington",OFF-ST-10001526,1564.29,13.0,0.0,406.72,Claudia Bergmann,Corporate,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage,Delta,Britanny Bold,Burlington,Vermont,5408.0,East
US-2014-157070,2014-06-01,2014-06-06,Standard Class,QJ-19255,Thompson Crawford,"48234,Detroit",OFF-BI-10001765,138.56,4.0,0.0,66.51,Quincy Jones,Corporate,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,Alfa,James Goodwill,Detroit,Michigan,48234.0,Central
US-2014-157070,2014-06-01,2014-06-06,Standard Class,QJ-19255,Stella Given,"48234,Detroit",OFF-AP-10004859,65.52,5.0,0.1,12.38,Quincy Jones,Corporate,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,Charlie,Alisha Cordwell,Detroit,Michigan,48234.0,Central
US-2015-106873,2015-09-24,2015-09-29,Second Class,KM-16720,Organic,"85323,Avondale",OFF-AR-10003179,14.58,2.0,0.2,2.37,Kunst Miller,Consumer,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Organic,Organic,Avondale,Arizona,85323.0,West
US-2015-106873,2015-09-24,2015-09-29,Second Class,KM-16720,Organic,"85323,Avondale",TEC-AC-10002345,23.2,2.0,0.2,1.45,Kunst Miller,Consumer,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,Organic,Organic,Avondale,Arizona,85323.0,West
US-2015-106873,2015-09-24,2015-09-29,Second Class,KM-16720,Organic,"85323,Avondale",OFF-AR-10001246,16.46,7.0,0.2,1.85,Kunst Miller,Consumer,Newell 317,Office Supplies,Art,Organic,Organic,Avondale,Arizona,85323.0,West
CA-2016-132990,2016-08-01,2016-08-03,Second Class,KM-16660,Organic,"19140,Philadelphia",FUR-FU-10004864,19.31,2.0,0.2,3.14,Khloe Miller,Consumer,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Organic,Organic,Philadelphia,Pennsylvania,19140.0,East
CA-2014-102645,2014-01-23,2014-01-28,Standard Class,IM-15055,Organic,"89115,Las Vegas",OFF-PA-10001804,40.08,6.0,0.0,19.24,Ionia McGrath,Consumer,Xerox 195,Office Supplies,Paper,Organic,Organic,Las Vegas,Nevada,89115.0,West
CA-2014-134215,2014-08-04,2014-08-08,Standard Class,ML-17395,Daniel Gates,"4401,Bangor",OFF-AP-10001271,101.96,2.0,0.0,27.53,Marina Lichtenstein,Corporate,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,Charlie,Alisha Cordwell,Bangor,Maine,4401.0,East
CA-2014-134215,2014-08-04,2014-08-08,Standard Class,ML-17395,Anne Wu,"4401,Bangor",OFF-PA-10004353,259.74,13.0,0.0,124.68,Marina Lichtenstein,Corporate,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,Delta,Britanny Bold,Bangor,Maine,4401.0,East
CA-2014-134215,2014-08-04,2014-08-08,Standard Class,ML-17395,Daniel Gates,"4401,Bangor",TEC-AC-10002473,255.42,9.0,0.0,104.72,Marina Lichtenstein,Corporate,Maxell 4.7GB DVD-R,Technology,Accessories,Charlie,Alisha Cordwell,Bangor,Maine,4401.0,East
CA-2016-118934,2016-08-09,2016-08-14,Standard Class,GH-14410,Organic,"37075,Hendersonville",OFF-BI-10003314,4.34,3.0,0.7,-3.04,Gary Hansen,Home Office,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,Organic,Organic,Hendersonville,Tennessee,37075.0,South
CA-2016-118934,2016-08-09,2016-08-14,Standard Class,GH-14410,Organic,"37075,Hendersonville",OFF-BI-10004465,11.88,5.0,0.7,-7.92,Gary Hansen,Home Office,Avery Durable Slant Ring Binders,Office Supplies,Binders,Organic,Organic,Hendersonville,Tennessee,37075.0,South
CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,Organic,"54703,Eau Claire",FUR-BO-10003450,405.86,7.0,0.0,32.47,Arthur Gainer,Consumer,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,Organic,Organic,Eau Claire,Wisconsin,54703.0,Central
